comments,description,duration,event,film_date,languages,main_speaker,name,num_speaker,published_date,speaker_occupation,title,url,views,talk_id
50,"Architect Thom Mayne has never been one to take the easy option, and this whistle-stop tour of the buildings he's created makes you glad for it. These are big ideas cast in material form.",1240,TED2005,25-02-2005,16,Thom Mayne,Thom Mayne: How architecture can connect us,1,05-04-2007,Architect,How architecture can connect us,"https://www.ted.com/talks/thom_mayne_on_architecture_as_connection
",660909,74
78,"American designer Chris Bangle explains his philosophy that car design is an art form in its own right, with an entertaining -- and ultimately moving -- account of the BMW Group's Deep Blue project, intended to create the SUV of the future.",1204,TED2002,02-02-2002,23,Chris Bangle,Chris Bangle: Great cars are great art,1,05-04-2007,Car designer,Great cars are great art,"https://www.ted.com/talks/chris_bangle_says_great_cars_are_art
",867495,75
40,"Nora York gives a stunning performance of her song ""What I Want,"" with Jamie Lawrence (keyboards), Steve Tarshis (guitar) and Arthur Kell (bass).",276,TEDSalon 2006,14-12-2006,28,Nora York,"Nora York: Singing ""What I Want""",1,05-04-2007,"Singer, performance artist","Singing ""What I Want""","https://www.ted.com/talks/nora_york_sings_what_i_want
",395769,76
27,"Showing a series of inspiring, unusual and playful products, British branding and design guru Paul Bennett explains that design doesn't have to be about grand gestures, but can solve small, universal and overlooked problems.",850,TEDGlobal 2005,14-07-2005,24,Paul Bennett,Paul Bennett: Design is in the details,1,05-04-2007,"Designer; creative director, Ideo",Design is in the details,"https://www.ted.com/talks/paul_bennett_finds_design_in_the_details
",761930,77
84,"Vik Muniz makes art from pretty much anything, be it shredded paper, wire, clouds or diamonds. Here he describes the thinking behind his work and takes us on a tour of his incredible images.",891,TED2003,27-02-2003,23,Vik Muniz,"Vik Muniz: Art with wire, sugar, chocolate and string",1,05-04-2007,Artist,"Art with wire, sugar, chocolate and string","https://www.ted.com/talks/vik_muniz_makes_art_with_wire_sugar
",1149090,78
131,Oxford philosopher and transhumanist Nick Bostrom examines the future of humankind and asks whether we might alter the fundamental nature of humanity to solve our most intrinsic problems.,1012,TEDGlobal 2005,14-07-2005,24,Nick Bostrom,Nick Bostrom: A philosophical quest for our biggest problems,1,05-04-2007,Philosopher,A philosophical quest for our biggest problems,"https://www.ted.com/talks/nick_bostrom_on_our_biggest_problems
",762264,79
127,"In this inspiring talk about recent developments in biomimicry, Janine Benyus provides heartening examples of ways in which nature is already influencing the products and systems we build.",1399,TED2005,24-02-2005,24,Janine Benyus,Janine Benyus: Biomimicry's surprising lessons from nature's engineers,1,05-04-2007,"Science writer, innovation consultant, conservationist",Biomimicry's surprising lessons from nature's engineers,"https://www.ted.com/talks/janine_benyus_shares_nature_s_designs
",1920434,80
34,Genomics pioneer Craig Venter takes a break from his epic round-the-world expedition to talk about the millions of genes his team has discovered so far in its quest to map the ocean's biodiversity.,1011,TEDGlobal 2005,24-02-2005,21,Craig Venter,Craig Venter: Sampling the ocean's DNA,1,05-04-2007,"Biologist, genetics pioneer",Sampling the ocean's DNA,"https://www.ted.com/talks/craig_venter_on_dna_and_the_sea
",560904,81
47,"Engineer and artist Golan Levin pushes the boundaries of what's possible with audiovisuals and technology. In an amazing TED display, he shows two programs he wrote to perform his original compositions.",893,TED2004,27-02-2004,20,Golan Levin,Golan Levin: Software (as) art,1,05-04-2007,Experimental audio-visual artist,Software (as) art,"https://www.ted.com/talks/golan_levin_on_software_as_art
",606311,82
335,"Savage-Rumbaugh's work with bonobo apes, which can understand spoken language and learn tasks by watching, forces the audience to rethink how much of what a species can do is determined by biology -- and how much by cultural exposure.",1045,TED2004,02-02-2004,28,Susan Savage-Rumbaugh,Susan Savage-Rumbaugh: The gentle genius of bonobos,1,05-04-2007,Primate authority,The gentle genius of bonobos,"https://www.ted.com/talks/susan_savage_rumbaugh_on_apes_that_write
",2197377,83
143,"In this stunning slideshow, celebrated nature photographer Frans Lanting presents The LIFE Project, a poetic collection of photographs that tell the story of our planet, from its eruptive beginnings to its present diversity. Soundtrack by Philip Glass.",977,TED2005,02-02-2005,30,Frans Lanting,Frans Lanting: The story of life in photographs,1,05-04-2007,Nature photographer,The story of life in photographs,"https://www.ted.com/talks/frans_lanting_s_lyrical_nature_photos
",1697185,84
57,"Biologist Sheila Patek talks about her work measuring the feeding strike of the mantis shrimp, one of the fastest movements in the animal world, using video cameras recording at 20,000 frames per second.",985,TED2004,25-02-2004,18,Sheila Patek,Sheila Patek: The shrimp with a kick!,1,05-04-2007,"Biologist, biomechanics researcher",The shrimp with a kick!,"https://www.ted.com/talks/sheila_patek_clocks_the_fastest_animals
",1115081,85
39,"A happy song about global warming, from Jill Sobule.",163,TED2006,26-02-2006,38,Jill Sobule,"Jill Sobule: Global warming's theme song, ""Manhattan in January""",1,06-04-2007,Singer/songwriter,"Global warming's theme song, ""Manhattan in January""","https://www.ted.com/talks/jill_sobule_sings_to_al_gore
",591379,86
34,"Caroline Lavelle plays the cello like a sorceress casting a spell, occasionally hiding behind her wild mane of blond hair as she sings of pastoral themes. She performs ""Farther than the Sun,"" backed by Thomas Dolby on keyboards.",459,TED2005,02-02-2005,25,Caroline Lavelle,Caroline Lavelle: Casting a spell on the cello,1,06-04-2007,Cellist; singer-songwriter,Casting a spell on the cello,"https://www.ted.com/talks/caroline_lavelle_casts_a_spell_on_cello
",398713,87
501,"Philosopher Dan Dennett makes a compelling argument that not only don't we understand our own consciousness, but that half the time our brains are actively fooling us.",1308,TED2003,27-02-2003,31,Dan Dennett,Dan Dennett: The illusion of consciousness,1,06-04-2007,"Philosopher, cognitive scientist",The illusion of consciousness,"https://www.ted.com/talks/dan_dennett_on_our_consciousness
",2676717,88
296,"In this soaring demonstration, deaf percussionist Evelyn Glennie illustrates how listening to music involves much more than simply letting sound waves hit your eardrums.",1929,TED2003,02-02-2003,32,Evelyn Glennie,Evelyn Glennie: How to truly listen,1,07-04-2007,Musician,How to truly listen,"https://www.ted.com/talks/evelyn_glennie_shows_how_to_listen
",4165572,89
231,"Green-minded architect and designer William McDonough asks what our buildings and products would look like if designers took into account ""all children, all species, for all time.""",1205,TED2005,02-02-2005,25,William McDonough,William McDonough: Cradle to cradle design,1,07-04-2007,Architect,Cradle to cradle design,"https://www.ted.com/talks/william_mcdonough_on_cradle_to_cradle_design
",1426390,90
58,The dot-com boom and bust is often compared to the Gold Rush. But Amazon.com founder Jeff Bezos says it’s more like the early days of the electric industry.,1031,TED2003,02-02-2003,22,Jeff Bezos,Jeff Bezos: The electricity metaphor for the web's future,1,10-04-2007,Online commerce pioneer,The electricity metaphor for the web's future,"https://www.ted.com/talks/jeff_bezos_on_the_next_web_innovation
",754700,91
58,Rives recaps the most memorable moments of TED2006 in the free-spirited rhyming verse of a fantastical mockingbird lullaby.,251,TED2006,02-02-2006,25,Rives,Rives: A mockingbird remix of TED2006,1,10-04-2007,"Performance poet, multimedia artist",A mockingbird remix of TED2006,"https://www.ted.com/talks/rives_remixes_ted2006
",643078,92
75,"Singer/songwriter Eddi Reader performs ""Kiteflyer's Hill,"" a tender look back at a lost love. With Thomas Dolby on piano.",378,TED2003,02-02-2003,28,Eddi Reader,"Eddi Reader: ""Kiteflyer's Hill""",2,15-04-2007,Singer/songwriter,"""Kiteflyer's Hill""","https://www.ted.com/talks/eddi_reader_sings_kiteflyer_s_hill
",513672,93
50,"Singer/songwriter Eddi Reader performs ""What You Do With What You've Got,"" a meditation on a very TED theme: how to use your gifts and talents to make a difference. With Thomas Dolby on piano.",312,TED2003,02-02-2003,25,Eddi Reader,"Eddi Reader: ""What You've Got""",2,15-04-2007,Singer/songwriter,"""What You've Got""","https://www.ted.com/talks/eddi_reader_sings_about_what_you_ve_got
",428351,94
588,"In the days following the tragic South Asian tsunami of 2004, the Rev. Tom Honey pondered the question, ""How could a loving God have done this?"" Here is his answer.",1172,TED2005,02-02-2005,22,Tom Honey,Tom Honey: Why would God create a tsunami?,1,16-04-2007,Priest,Why would God create a tsunami?,"https://www.ted.com/talks/tom_honey_on_god_and_the_tsunami
",616385,95
6404,"Richard Dawkins urges all atheists to openly state their position -- and to fight the incursion of the church into politics and science. A fiery, funny, powerful talk.",1750,TED2002,02-02-2002,42,Richard Dawkins,Richard Dawkins: Militant atheism,1,16-04-2007,Evolutionary biologist,Militant atheism,"https://www.ted.com/talks/richard_dawkins_on_militant_atheism
",4374792,96
49,"Satirist Tom Rielly delivers a wicked parody of the 2006 TED conference, taking down the $100 laptop, the plight of the polar bear, and people who mention, one too many times, that they work at Harvard. Watch for a special moment between Tom and Al Gore.",1195,TED2006,02-02-2006,16,Tom Rielly,Tom Rielly: A comic sendup of TED2006,1,16-04-2007,Satirist,A comic sendup of TED2006,"https://www.ted.com/talks/tom_rielly_delivers_a_comic_send_up_of_ted2006
",609087,97
39,"Featuring the vocals and mischievous bell-playing of accordionist and singer Rachelle Garniez, the TED House Band -- led by Thomas Dolby on keyboard -- delivers this delightful rendition of the Edith Piaf standard ""La Vie en Rose.""",201,TED2004,02-02-2004,33,Rachelle Garniez,"Rachelle Garniez: ""La Vie en Rose""",2,16-04-2007,Musician,"""La Vie en Rose""","https://www.ted.com/talks/thomas_dolby_and_rachelle_garniez
",443180,98
42,"Chris Anderson, then the editor of Wired, explores the four key stages of any viable technology: setting the right price, gaining market share, displacing an established technology and, finally, becoming ubiquitous.",858,TED2004,02-02-2004,23,Chris Anderson,Chris Anderson: Technology's long tail,1,27-04-2007,Drone maker,Technology's long tail,"https://www.ted.com/talks/chris_anderson_of_wired_on_tech_s_long_tail
",904520,99
67,"Violinist Natalie MacMaster and TED Musical Director Thomas Dolby play Dolby's original song ""Blue Is a River"" in this ethereal duet -- with a little dancing.",311,TED2002,02-02-2002,30,Natalie MacMaster,Natalie MacMaster: Cape Breton fiddling in reel time,2,02-05-2007,Fiddler,Cape Breton fiddling in reel time,"https://www.ted.com/talks/natalie_macmaster_fiddles_in_reel_time
",717002,100
56,"Google co-founders Larry Page and Sergey Brin offer a peek inside the Google machine, sharing tidbits about international search patterns, the philanthropic Google Foundation, and the company's dedication to innovation and employee happiness.",1233,TED2004,02-02-2004,31,Sergey Brin + Larry Page,Sergey Brin + Larry Page: The genesis of Google,2,04-05-2007,"Computer scientist, entrepreneur and philanthropist",The genesis of Google,"https://www.ted.com/talks/sergey_brin_and_larry_page_on_google
",1451846,101
72,What happens when a black man visits Aspen? Singer/songwriter Stew and his band are about to let you know.,277,TED2006,03-03-2006,22,Stew,"Stew: ""Black Men Ski""",1,07-05-2007,Singer/songwriter,"""Black Men Ski""","https://www.ted.com/talks/stew_says_black_men_ski
",577502,102
328,"In James Howard Kunstler's view, public spaces should be inspired centers of civic life and the physical manifestation of the common good. Instead, he argues, what we have in America is a nation of places not worth caring about.",1184,TED2004,02-02-2004,21,James Howard Kunstler,James Howard Kunstler: The ghastly tragedy of the suburbs,1,12-05-2007,Social critic,The ghastly tragedy of the suburbs,"https://www.ted.com/talks/james_howard_kunstler_dissects_suburbia
",1683456,103
